Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Grading Date,Harvest Year,Moisture Percentage,Processing Method,Quakers,Region,Sweetness,Uniformity,Variety,altitud_limpia,dataset_source,quality_label
7.5,6.5,6.5,6.83,7.33,1,1,10.0,Green,Guatemala,6.33,"June 6th, 2013",2013,0.11,Washed / Wet,0.0,oriente,8.67,8.67,Bourbon,1310.64,2018_volpatto,No Specialty
6.83,6.67,7.0,6.83,7.08,3,11,6.67,Green,Mexico,6.58,"September 10th, 2012",2012,0.14,Washed / Wet,0.0,"chocaman, veracruz",10.0,10.0,Typica,1140.0,2018_volpatto,No Specialty
7.33,6.17,6.92,6.75,7.25,0,27,6.67,,Mexico,6.42,"September 17th, 2012",2012,0.13,Washed / Wet,0.0,xalapa,10.0,10.0,Typica,1200.0,2018_volpatto,No Specialty
7.58,7.17,7.67,7.33,7.33,0,19,2.67,Green,Mexico,7.0,"August 1st, 2012",2012,0.12,Washed / Wet,0.0,coatepec,10.0,10.0,Typica,1250.0,2018_volpatto,No Specialty
7.58,7.17,7.17,6.92,7.67,9,17,6.67,,United States (Hawaii),7.17,"April 6th, 2012",2012,0.0,Natural / Dry,0.0,kona,6.67,9.33,Hawaiian Kona,,2018_volpatto,No Specialty
7.0,6.58,7.25,6.42,7.0,0,0,8.0,Green,Brazil,6.58,"December 28th, 2015",2016,0.11,,1.0,campos altos - cerrado,10.0,8.0,,,2018_volpatto,No Specialty
7.17,6.83,7.0,7.17,7.0,1,16,8.0,Green,Honduras,7.17,"April 26th, 2014",2014,0.11,Washed / Wet,0.0,intibuca,8.0,8.0,Pacas,1350.0,2018_volpatto,No Specialty
7.08,6.92,7.08,6.92,6.92,1,1,8.0,,Mexico,7.08,"May 8th, 2014",2014,0.0,Washed / Wet,0.0,sierra alta mixe y zapoteca,8.0,8.0,Typica,1200.0,2018_volpatto,No Specialty
7.33,7.75,8.0,7.67,7.42,0,15,6.67,Bluish-Green,Colombia,7.33,"March 3rd, 2014",2013,0.0,Natural / Dry,0.0,,6.67,6.67,,,2018_volpatto,No Specialty
7.5,6.92,6.92,7.17,7.58,5,9,6.67,Green,United States (Hawaii),6.92,"March 10th, 2014",2014,0.11,Natural / Dry,0.0,kona,9.33,6.67,Hawaiian Kona,,2018_volpatto,No Specialty
7.17,7.08,6.92,6.67,7.33,1,0,5.33,,Haiti,6.75,"August 23rd, 2011",2010,0.08,,0.0,marmelade,8.67,10.0,,1020.0,2018_volpatto,No Specialty
6.83,6.33,6.33,6.5,6.33,0,7,6.67,Green,Costa Rica,6.5,"February 3rd, 2015",2014,0.11,Washed / Wet,0.0,occidental,10.0,10.0,Caturra,1200.0,2018_volpatto,No Specialty
6.92,6.92,6.92,7.0,7.17,4,24,2.67,Green,Mexico,6.92,"September 10th, 2012",2012,0.12,Washed / Wet,0.0,tlatlauquitepec,10.0,10.0,Mundo Novo,800.0,2018_volpatto,No Specialty
7.17,6.42,6.5,6.5,7.33,0,0,6.0,Green,Mexico,6.67,"July 11th, 2012",2012,0.11,Washed / Wet,0.0,veracruz,10.0,8.0,Bourbon,1800.0,2018_volpatto,No Specialty
6.92,6.83,6.92,6.92,7.42,0,1,6.0,Green,Mexico,7.0,"May 5th, 2014",2014,0.12,Washed / Wet,0.0,"sierra norte yajalon, chiapas",10.0,6.0,Typica,1000.0,2018_volpatto,No Specialty
7.0,6.83,7.0,6.83,7.33,0,55,6.0,Green,Brazil,7.0,"October 27th, 2017",2017 / 2018,0.11,Natural / Dry,1.0,cerrado,10.0,6.0,,,2018_volpatto,No Specialty
6.67,6.17,6.67,6.17,6.83,0,4,8.0,Green,Honduras,6.5,"May 15th, 2014",2014,0.1,Washed / Wet,0.0,marcala,8.0,8.0,Catuai,1450.0,2018_volpatto,No Specialty
6.67,6.17,7.0,6.17,6.5,0,3,8.0,Green,Honduras,6.17,"May 15th, 2014",2014,0.1,Washed / Wet,0.0,marcala,8.0,8.0,Catuai,1450.0,2018_volpatto,No Specialty
6.5,6.17,7.0,6.17,6.67,0,4,8.0,Green,Honduras,6.33,"May 15th, 2014",2014,0.1,Washed / Wet,0.0,marcala,8.0,8.0,Catuai,1450.0,2018_volpatto,No Specialty
7.42,6.25,7.08,6.75,7.25,0,20,0.0,,Mexico,6.83,"September 17th, 2012",2012,0.11,Washed / Wet,0.0,juchique de ferrer,10.0,10.0,Bourbon,900.0,2018_volpatto,No Specialty
6.67,6.42,6.75,6.67,7.08,8,16,6.0,Blue-Green,Haiti,6.58,"May 24th, 2012",2012,0.14,Natural / Dry,0.0,"department d'artibonite , haiti",6.0,9.33,Typica,350.0,2018_volpatto,No Specialty
6.25,6.33,7.25,6.08,6.42,1,5,6.0,Green,Nicaragua,6.58,"June 6th, 2017",2016,0.13,Other,0.0,jalapa,6.0,6.0,Caturra,1100.0,2018_volpatto,No Specialty
7.67,6.67,7.5,6.67,7.33,0,4,1.33,Green,Guatemala,6.67,"May 24th, 2012",2012,0.1,Washed / Wet,0.0,nuevo oriente,1.33,8.0,Catuai,1417.32,2018_volpatto,No Specialty
0.0,0.0,0.0,0.0,0.0,0,2,0.0,Green,Honduras,0.0,"April 28th, 2017",2017,0.12,,0.0,comayagua,0.0,0.0,Caturra,1400.0,2018_volpatto,No Specialty
8.58,8.42,8.58,8.42,8.25,0,3,10.0,Green,Colombia,8.5,"September 21st, 2022",2021 / 2022,11.8,Double Anaerobic Washed,0.0,"Piendamo,Cauca",10.0,10.0,Castillo,1815.0,2023_fatihb,Specialty
8.0,7.92,8.5,8.25,7.92,0,0,10.0,Blue-Green,Taiwan,8.5,"November 15th, 2022",2021 / 2022,10.5,Washed / Wet,0.0,Chiayi,10.0,10.0,Gesha,1200.0,2023_fatihb,Specialty
8.17,8.08,8.33,8.17,7.92,0,2,10.0,Yellow,Laos,8.42,"November 15th, 2022",2021 / 2022,10.4,Semi Washed,0.0,Laos Borofen Plateau,10.0,10.0,Java,1300.0,2023_fatihb,Specialty
8.25,8.17,8.08,8.08,8.17,0,0,10.0,Green,Costa Rica,8.17,"September 21st, 2022",2022,11.8,Washed / Wet,0.0,"Los Santos,Tarrazu",10.0,10.0,Gesha,1900.0,2023_fatihb,Specialty
8.25,8.08,8.33,7.92,7.92,0,2,10.0,Yellow Green,Colombia,8.33,"March 6th, 2023",2022,11.6,"Honey,Mossto",2.0,"Popayan,Cauca",10.0,10.0,Red Bourbon,1975.0,2023_fatihb,Specialty
7.83,8.25,8.33,8.17,7.83,0,2,10.0,Green,Guatemala,8.33,"November 15th, 2022",2022,10.7,Washed / Wet,0.0,Chimaltenango,10.0,10.0,Gesha,1668.0,2023_fatihb,Specialty
8.0,8.08,8.33,8.25,7.83,0,0,10.0,Green,Taiwan,8.17,"November 15th, 2022",2021 / 2022,9.1,Washed / Wet,0.0,Chiayi,10.0,10.0,Gesha,1250.0,2023_fatihb,Specialty
8.0,8.17,8.25,8.08,7.92,0,1,10.0,Yellow Green,Taiwan,8.25,"November 15th, 2022",2021 / 2022,10.0,Natural / Dry,0.0,Chiayi,10.0,10.0,Sl34+Gesha,1200.0,2023_fatihb,Specialty
8.08,8.25,8.08,8.0,7.92,0,0,10.0,Green,Taiwan,8.08,"November 15th, 2022",2021 / 2022,10.8,Washed / Wet,0.0,Chiayi,10.0,10.0,Sl34,1250.0,2023_fatihb,Specialty
8.17,8.08,8.08,8.0,8.0,0,0,10.0,Green,"Tanzania, United Republic Of",8.17,"February 1st, 2023",2022 / 2023,11.0,Washed / Wet,0.0,KILIMANJARO,10.0,10.0,Bourbon,1550.0,2023_fatihb,Specialty
8.08,8.0,8.08,7.92,7.92,0,1,10.0,Green,Ethiopia,8.25,"May 31st, 2022",2021 / 2022,11.8,Natural / Dry,1.0,Guji,10.0,10.0,Ethiopian Heirlooms,2000.0,2023_fatihb,Specialty
7.75,8.0,8.08,8.17,8.25,0,1,10.0,Brown,Guatemala,8.0,"November 15th, 2022",2021,11.5,Natural / Dry,0.0,Acatenango,10.0,10.0,Gesha,2000.0,2023_fatihb,Specialty
8.08,8.08,8.08,8.0,8.0,0,0,10.0,Green,Taiwan,8.0,"November 15th, 2022",2021 / 2022,11.9,Washed / Wet,0.0,Yunlin,10.0,10.0,Gesha,1250.0,2023_fatihb,Specialty
8.33,8.0,7.67,8.0,8.0,0,2,10.0,Yellow Green,Ethiopia,8.17,"August 26th, 2022",2021 / 2022,11.6,Natural / Dry,3.0,Guji,10.0,10.0,Gesha,1950.0,2023_fatihb,Specialty
7.92,8.08,8.08,8.0,8.08,0,0,10.0,Green,Colombia,8.0,"November 15th, 2022",2021 / 2022,10.6,Washed / Wet,0.0,tolima,10.0,10.0,Caturra,1850.0,2023_fatihb,Specialty
7.92,8.0,8.17,7.92,8.0,0,0,10.0,Green,Taiwan,8.08,"November 15th, 2022",2021 / 2022,10.2,Pulped Natural / Honey,0.0,Chiayi,10.0,10.0,Sl34,1100.0,2023_fatihb,Specialty
8.17,7.92,8.17,7.92,7.75,0,2,10.0,Green,Ethiopia,8.08,"April 7th, 2023",2022,11.3,Washed / Wet,2.0,"Gedeb,Yirgacheffe,Sidamo",10.0,10.0,"Wolishalo,Kurume,Dega",2000.0,2023_fatihb,Specialty
7.92,8.0,8.0,7.92,7.92,0,0,10.0,Yellow Green,Taiwan,8.17,"October 24th, 2022",2022,10.3,Natural / Dry,0.0,"Shibi, Gukeng Township, Yunlin County 郵遞區號 , Taiwan (R.O.C.)",10.0,10.0,Gesha,1300.0,2023_fatihb,Specialty
7.92,7.75,8.08,8.0,7.83,0,1,10.0,Brown,Taiwan,8.17,"October 24th, 2022",2021 / 2022,11.0,Natural / Dry,0.0,"Gukeng Township, Yunlin County",10.0,10.0,Gesha,1200.0,2023_fatihb,Specialty
7.92,7.92,8.17,7.75,8.17,0,0,10.0,Green,"Tanzania, United Republic Of",8.0,"February 1st, 2023",2022 / 2023,10.0,Washed / Wet,0.0,Arusha,10.0,10.0,Bourbon,1585.0,2023_fatihb,Specialty
7.92,8.08,8.0,8.0,7.75,0,0,10.0,Yellow,Guatemala,7.92,"November 15th, 2022",2021 / 2022,11.6,Natural / Dry,0.0,"Guatemala, Fraijanes, Santa Rosa",10.0,10.0,Gesha,1900.0,2023_fatihb,Specialty
7.92,7.92,8.08,7.83,8.0,0,0,10.0,Green,Taiwan,8.0,"December 12th, 2022",2022,10.4,Natural / Dry,0.0,卓溪鄉Zhuoxi Township,10.0,10.0,Typica,850.0,2023_fatihb,Specialty
8.0,7.83,7.67,8.0,8.08,0,5,10.0,Blue-Green,Thailand,8.0,"August 16th, 2022",2021 / 2022,9.8,Pulped Natural / Honey,0.0,Chiang Mai,10.0,10.0,Catimor,1600.0,2023_fatihb,Specialty
8.17,7.83,8.08,7.83,7.75,0,2,10.0,Brown,Colombia,8.0,"April 7th, 2023",2022,11.3,,0.0,Quindio,10.0,10.0,Castillo Paraguaycito,1350.0,2023_fatihb,Specialty
8.0,7.92,7.83,7.92,8.0,0,0,10.0,Bluish-Green,Taiwan,8.0,"November 15th, 2022",2021 / 2022,10.6,Washed / Wet,0.0,Yunlin,10.0,10.0,Sl34,1250.0,2023_fatihb,Specialty
7.92,7.83,7.83,7.83,8.0,2,3,10.0,Green,Brazil,8.08,"January 6th, 2023",2022,11.3,Pulped Natural / Honey,0.0,Região Vulcânica,10.0,10.0,,1250.0,2023_fatihb,Specialty
7.92,8.0,7.92,7.92,7.83,0,2,10.0,Green,Taiwan,7.92,"November 15th, 2022",2021 / 2022,9.1,Natural / Dry,0.0,Chiayi,10.0,10.0,Gesha,1300.0,2023_fatihb,Specialty
8.0,7.92,8.17,7.83,7.58,0,0,10.0,Green,Taiwan,8.08,"November 15th, 2022",2021 / 2022,10.6,Natural / Dry,0.0,Yunlin,10.0,10.0,Gesha,1200.0,2023_fatihb,Specialty
7.92,8.0,8.0,7.92,7.75,0,0,10.0,Blue-Green,Taiwan,8.0,"November 15th, 2022",2021 / 2022,10.2,Natural / Dry,0.0,Chiayi,10.0,10.0,Gesha,1060.0,2023_fatihb,Specialty
7.83,8.0,8.0,8.0,7.67,0,0,10.0,Green,United States (Hawaii),7.92,"November 15th, 2022",2021 / 2022,9.3,Washed / Wet,0.0,Kona,10.0,10.0,Typica,600.0,2023_fatihb,Specialty
7.83,7.83,8.0,7.92,7.75,0,0,10.0,Bluish-Green,Taiwan,8.0,"December 12th, 2022",2022,11.4,Washed / Wet,0.0,壽豐鄉Shoufeng Township,10.0,10.0,Typica,200.0,2023_fatihb,Specialty
7.92,7.83,7.92,7.83,7.83,0,0,10.0,Green,Taiwan,8.0,"December 12th, 2022",2022,10.8,Washed / Wet,0.0,壽豐鄉Shoufeng Township,10.0,10.0,Typica,200.0,2023_fatihb,Specialty
7.83,7.67,8.08,7.92,7.67,0,0,10.0,Green,Taiwan,8.17,"June 8th, 2022",2022,11.3,Washed / Wet,0.0,"Dongshan Dist., Tainan City",10.0,10.0,Gesha,668.0,2023_fatihb,Specialty
8.0,7.83,7.67,8.0,8.0,0,3,10.0,Green,Ethiopia,7.83,"June 6th, 2022",2021 / 2022,9.9,Washed / Wet,2.0,Oromia,10.0,10.0,Ethiopian Heirlooms,1950.0,2023_fatihb,Specialty
8.0,8.0,8.0,7.75,7.67,0,4,10.0,Yellow Green,Ethiopia,8.08,"September 30th, 2022",2021 / 2022,12.3,Natural / Dry,3.0,Southern Ethiopia Guji,10.0,10.0,Ethiopian Heirlooms,2250.0,2023_fatihb,Specialty
8.17,7.83,7.92,7.75,8.0,0,1,10.0,Green,Ethiopia,7.75,"December 12th, 2022",2021 / 2022,9.4,Washed / Wet,1.0,OROMIA,10.0,10.0,Ethiopian Heirlooms,1700.0,2023_fatihb,Specialty
7.92,7.83,8.0,7.83,7.83,0,0,10.0,Bluish-Green,Taiwan,7.92,"November 15th, 2022",2021 / 2022,9.5,Washed / Wet,0.0,Chiayi,10.0,10.0,Gesha,1200.0,2023_fatihb,Specialty
7.75,7.83,8.25,7.75,7.67,0,0,10.0,Green,Taiwan,8.08,"June 8th, 2022",2022,11.3,Pulped Natural / Honey,0.0,"Dongshan Dist., Tainan City",10.0,10.0,Gesha,650.0,2023_fatihb,Specialty
7.58,7.83,8.17,8.0,7.92,0,1,10.0,Green,Kenya,7.75,"February 28th, 2023",2022 / 2023,9.2,Washed / Wet,0.0,Central,10.0,10.0,Sl28,1750.0,2023_fatihb,Specialty
8.0,7.75,7.75,7.92,7.83,0,0,10.0,Bluish-Green,Taiwan,7.92,"October 24th, 2022",2017 / 2018,10.3,Washed / Wet,0.0,"Caoling , Gukeng Township, Yunlin County",10.0,10.0,Gesha,850.0,2023_fatihb,Specialty
7.92,7.83,8.0,7.75,7.75,0,0,10.0,Brown,Taiwan,7.92,"December 12th, 2022",2022,10.0,Natural / Dry,0.0,秀林鄉Show Linxia Township,10.0,10.0,Typica,400.0,2023_fatihb,Specialty
7.75,7.67,8.0,7.83,7.92,0,0,10.0,Green,Taiwan,8.08,"December 30th, 2022",2021 / 2022,10.5,Washed / Wet,0.0,台灣屏東,10.0,10.0,Typica,1000.0,2023_fatihb,Specialty
8.0,7.67,8.0,7.83,7.75,0,5,10.0,Yellow,Taiwan,7.92,"January 6th, 2023",2021 / 2022,10.0,Washed / Wet,0.0,苗栗縣,10.0,10.0,Gesha,800.0,2023_fatihb,Specialty
7.75,7.75,8.0,7.92,7.75,0,1,10.0,Green,Uganda,7.92,"June 29th, 2022",2021 / 2022,11.0,Washed / Wet,0.0,Rwenzori,10.0,10.0,Sl14,1905.0,2023_fatihb,Specialty
8.0,7.92,7.92,7.75,7.58,0,0,10.0,Green,Taiwan,8.0,"December 12th, 2022",2021 / 2022,10.9,,0.0,壽豐鄉Shoufeng Township,10.0,10.0,Typica,150.0,2023_fatihb,Specialty
7.67,7.83,8.17,7.75,7.67,0,0,10.0,Yellow Green,Taiwan,8.08,"November 15th, 2022",2021 / 2022,10.1,Natural / Dry,0.0,Yunlin,10.0,10.0,Gesha,800.0,2023_fatihb,Specialty
8.0,7.67,7.67,7.83,7.92,0,1,10.0,Green,Guatemala,8.08,"April 17th, 2023",2022 / 2023,9.9,Washed / Wet,1.0,Antigua,10.0,10.0,Caturra,1600.0,2023_fatihb,Specialty
7.92,7.75,7.67,7.83,8.0,0,4,10.0,Green,Guatemala,8.0,"February 23rd, 2023",2022 / 2023,11.3,Washed / Wet,0.0,Santa Rosa,10.0,10.0,Catuai,,2023_fatihb,Specialty
8.0,7.75,7.83,7.75,7.75,0,1,10.0,Green,Guatemala,7.92,"June 22nd, 2022",2021 / 2022,11.7,Washed / Wet,3.0,quiche,10.0,10.0,Caturra,1600.0,2023_fatihb,Specialty
7.83,7.83,7.92,7.83,7.75,0,2,10.0,Green,Taiwan,7.92,"January 6th, 2023",2021 / 2022,9.5,Washed / Wet,0.0,新竹縣,10.0,10.0,Typica,375.0,2023_fatihb,Specialty
7.75,7.75,8.0,7.75,7.67,0,0,10.0,Brown,Taiwan,8.0,"January 6th, 2023",2021 / 2022,9.7,Natural / Dry,0.0,新竹縣,10.0,10.0,Yellow Bourbon,230.0,2023_fatihb,Specialty
7.83,7.75,7.83,7.83,7.83,0,2,10.0,Bluish-Green,Indonesia,7.92,"September 23rd, 2022",2022,11.9,,3.0,Aceh Tengah,10.0,10.0,Catimor,1200.0,2023_fatihb,Specialty
7.83,7.83,8.0,7.83,7.58,0,0,10.0,Green,Peru,8.0,"November 15th, 2022",2022,10.7,Washed / Wet,0.0,Villa Rica,10.0,10.0,Gesha,1750.0,2023_fatihb,Specialty
7.92,7.75,7.92,7.83,7.83,0,0,10.0,Green,"Tanzania, United Republic Of",7.75,"November 9th, 2022",2022 / 2023,11.2,Washed / Wet,0.0,Mbeya,10.0,10.0,Bourbon,1654.0,2023_fatihb,Specialty
7.67,7.67,7.83,8.0,7.83,0,0,10.0,Green,Taiwan,7.83,"November 15th, 2022",2021 / 2022,9.5,Natural / Dry,0.0,Chiayi,10.0,10.0,Sl34,1300.0,2023_fatihb,Specialty
7.83,7.92,7.67,7.83,7.75,0,0,10.0,Green,Taiwan,7.92,"November 15th, 2022",2021 / 2022,10.4,Washed / Wet,0.0,Nantou,10.0,10.0,Sl34,1400.0,2023_fatihb,Specialty
7.92,7.75,7.83,7.83,7.67,0,5,10.0,Green,Brazil,7.92,"February 13th, 2023",2022,11.2,Double Carbonic Maceration / Natural,1.0,Campo das Vertentes,10.0,10.0,Yellow Bourbon,1100.0,2023_fatihb,Specialty
7.92,7.75,7.83,7.75,7.83,0,5,10.0,Bluish-Green,Panama,7.83,"April 26th, 2023",2022 / 2023,10.3,Washed / Wet,1.0,Boquete,10.0,10.0,Catuai,1200.0,2023_fatihb,Specialty
7.92,7.67,7.92,7.75,7.67,0,0,10.0,Blue-Green,Taiwan,8.08,"December 30th, 2022",2021 / 2022,10.0,Pulped Natural / Honey,0.0,台灣屏東,10.0,10.0,Yellow Bourbon,1200.0,2023_fatihb,Specialty
7.83,7.67,7.67,7.67,7.92,0,1,10.0,Green,Guatemala,8.0,"April 28th, 2023",2022 / 2023,10.6,Washed / Wet,0.0,Huehuetenango,10.0,10.0,Caturra,1600.0,2023_fatihb,Specialty
7.83,7.67,7.83,7.75,7.75,0,2,10.0,Yellow Green,Guatemala,8.0,"May 19th, 2022",2021 / 2022,10.9,Natural / Dry,3.0,ANTIGUA GUATEMALA,10.0,10.0,Bourbon,,2023_fatihb,Specialty
7.67,7.5,7.58,7.67,7.83,0,2,10.0,Green,Costa Rica,7.83,"April 19th, 2023",2022 / 2023,10.0,Washed / Wet,1.0,Tarrazu,10.0,10.0,Caturra,1850.0,2023_fatihb,Specialty
7.75,7.75,7.83,7.75,7.75,0,0,10.0,Green,Taiwan,7.83,"January 6th, 2023",2021 / 2022,9.6,Pulped Natural / Honey,0.0,新竹縣,10.0,10.0,Typica,250.0,2023_fatihb,Specialty
7.83,7.67,8.17,7.67,7.67,0,0,10.0,Green,Taiwan,7.83,"June 8th, 2022",2022,11.5,Pulped Natural / Honey,0.0,"( Dongshan Dist., Tainan City)",10.0,10.0,Gesha,700.0,2023_fatihb,Specialty
7.67,7.67,7.92,7.75,7.83,1,2,10.0,Green,Nicaragua,7.75,"June 9th, 2022",2021 / 2022,9.9,Natural / Dry,0.0,ESTELI,10.0,10.0,Catrenic,1350.0,2023_fatihb,Specialty
7.67,7.67,8.08,7.75,7.67,0,2,10.0,Green,Taiwan,7.83,"November 15th, 2022",2021 / 2022,11.2,Washed / Wet,0.0,Chiayi,10.0,10.0,Gesha,1250.0,2023_fatihb,Specialty
7.75,7.67,7.83,7.75,7.67,0,0,10.0,Green,Taiwan,8.0,"November 15th, 2022",2021 / 2022,10.3,Natural / Dry,0.0,Chiayi,10.0,10.0,Sl34,1450.0,2023_fatihb,Specialty
7.67,7.75,8.0,7.83,7.58,0,0,10.0,Brown,Vietnam,7.83,"November 15th, 2022",2021 / 2022,11.6,Natural / Dry,0.0,Quang Tri,10.0,10.0,Catimor,650.0,2023_fatihb,Specialty
7.83,7.67,7.75,7.75,7.75,0,0,10.0,Green,Costa Rica,7.83,"October 4th, 2022",2022,11.7,Washed / Wet,1.0,"Los Santos,Tarrazu",10.0,10.0,Gesha,1900.0,2023_fatihb,Specialty
7.75,7.83,7.75,7.75,7.75,0,0,10.0,Bluish-Green,Taiwan,7.92,"January 6th, 2023",2021 / 2022,11.3,Pulped Natural / Honey,0.0,苗栗縣,10.0,10.0,Unknown,520.0,2023_fatihb,Specialty
7.75,7.75,7.83,7.75,7.75,0,3,10.0,Green,Honduras,7.92,"April 25th, 2023",2022 / 2023,9.8,Washed / Wet,0.0,"Centro, Lagunetillas-Ajuterique, Comayagua",10.0,10.0,Catuai,1368.0,2023_fatihb,Specialty
7.92,7.75,7.92,7.67,7.58,0,9,10.0,Green,Ethiopia,7.83,"August 23rd, 2022",2021 / 2022,10.9,Washed / Wet,0.0,Ethiopia,10.0,10.0,Ethiopian Heirlooms,1943.0,2023_fatihb,Specialty
7.83,7.75,8.08,7.58,7.5,0,0,10.0,Green,Taiwan,7.92,"December 12th, 2022",2021 / 2022,10.2,Natural / Dry,0.0,玉里鎮Yuli Township,10.0,10.0,Typica,400.0,2023_fatihb,Specialty
7.75,7.5,7.83,7.75,7.75,0,1,10.0,Bluish-Green,Taiwan,8.0,"November 15th, 2022",2021 / 2022,10.1,Washed / Wet,0.0,Yunlin,10.0,10.0,Gesha,850.0,2023_fatihb,Specialty
7.75,7.75,7.67,7.75,7.83,0,5,10.0,Green,Guatemala,7.83,"April 26th, 2023",2022 / 2023,9.2,Washed / Wet,1.0,Huehuetenango,10.0,10.0,Bourbon,1350.0,2023_fatihb,Specialty
7.92,7.75,7.92,7.67,7.5,3,7,10.0,Yellow Green,United States (Hawaii),7.83,"November 9th, 2022",2022,10.1,Washed / Wet,0.0,Ka'u district of Big Island,10.0,10.0,Catuai,1300.0,2023_fatihb,Specialty
7.92,7.58,7.83,7.5,8.0,0,4,10.0,Yellow Green,Ethiopia,7.75,"September 19th, 2022",2021 / 2022,11.0,Natural / Dry,5.0,Addis Ababa,10.0,10.0,Ethiopian Heirlooms,2361.0,2023_fatihb,Specialty
7.83,7.83,7.83,7.67,7.67,0,4,10.0,Brown,El Salvador,7.83,"November 15th, 2022",2021,10.3,Pulped Natural / Honey,0.0,Chalatenango,10.0,10.0,Pacamara,1500.0,2023_fatihb,Specialty
7.75,7.75,7.75,7.67,7.83,0,1,10.0,Green,Colombia,7.75,"May 11th, 2022",2021 / 2022,11.6,Washed / Wet,0.0,Sierra Nevada de Santa Marta,10.0,10.0,Castillo And Colombia Blend,2100.0,2023_fatihb,Specialty
7.83,7.83,7.67,7.75,7.67,0,1,10.0,Blue-Green,Indonesia,7.67,"September 21st, 2022",2022,11.5,Wet Hulling,1.0,"Lintong Nihuta/Dolok Sanggul,Sumatera Utara",10.0,10.0,"Jember,Tim-Tim,Ateng",1300.0,2023_fatihb,Specialty
7.75,7.67,7.58,7.75,7.83,0,1,10.0,Green,Guatemala,7.92,"April 17th, 2023",2022 / 2023,10.0,Washed / Wet,0.0,Atitlán,10.0,10.0,Typica,1600.0,2023_fatihb,Specialty
7.75,7.58,7.92,7.67,7.58,0,0,10.0,Blue-Green,Madagascar,7.92,"December 12th, 2022",2022,12.1,Washed / Wet,0.0,Itasy,10.0,10.0,Bourbon,1500.0,2023_fatihb,Specialty
7.83,7.58,7.75,7.75,7.75,0,2,10.0,Green,Honduras,7.75,"April 25th, 2023",2022 / 2023,10.2,Washed / Wet,0.0,"Centro, Lagunetillas-Ajuterique, Comayagua",10.0,10.0,Catuai,1368.0,2023_fatihb,Specialty
7.83,7.58,7.58,7.67,7.75,0,2,10.0,Green,Guatemala,7.92,"May 19th, 2022",2021 / 2022,11.0,Washed / Wet,3.0,quiche,10.0,10.0,Caturra,1600.0,2023_fatihb,Specialty
7.58,7.83,7.83,7.67,7.58,0,2,10.0,Green,Taiwan,7.92,"January 6th, 2023",2021 / 2022,10.8,Pulped Natural / Honey,0.0,新北市,10.0,10.0,Unknown,150.0,2023_fatihb,Specialty
7.75,7.67,7.92,8.0,7.75,0,0,10.0,Yellow Green,Taiwan,7.75,"November 15th, 2022",2021 / 2022,10.6,Natural / Dry,0.0,Yunlin,10.0,9.33,Gesha,800.0,2023_fatihb,Specialty
7.83,7.67,7.67,7.67,7.75,0,2,10.0,Green,Guatemala,7.83,"March 22nd, 2023",2022 / 2023,11.0,Washed / Wet,1.0,Oriente Santa rosa,10.0,10.0,Caturra,1550.0,2023_fatihb,Specialty
7.75,7.67,7.67,7.58,7.67,0,2,10.0,Green,Guatemala,7.92,"March 22nd, 2023",2022 / 2023,11.0,Washed / Wet,2.0,Sierra de las minas,10.0,10.0,Caturra,1550.0,2023_fatihb,Specialty
7.67,7.75,7.75,7.67,7.75,0,0,10.0,Green,Honduras,7.75,"November 15th, 2022",2021 / 2022,9.4,Pulped Natural / Honey,0.0,"San Andrés, Lempira",10.0,10.0,Typica,1800.0,2023_fatihb,Specialty
7.75,7.75,7.58,7.75,7.75,0,3,10.0,Green,"Tanzania, United Republic Of",7.67,"January 3rd, 2023",2022 / 2023,9.8,Washed / Wet,0.0,ARUSHA,10.0,10.0,Bourbon,1675.0,2023_fatihb,Specialty
7.67,7.5,8.0,7.67,7.67,1,1,10.0,Green,Ethiopia,7.75,"November 18th, 2022",2021 / 2022,11.3,Washed / Wet,1.0,Sidama,10.0,10.0,Ethiopian Heirlooms,1800.0,2023_fatihb,Specialty
7.92,7.58,7.75,7.75,7.67,0,2,10.0,Green,"Tanzania, United Republic Of",7.58,"November 21st, 2022",2022 / 2023,11.6,Washed / Wet,0.0,KILIMANJARO,10.0,10.0,Bourbon,1550.0,2023_fatihb,Specialty
7.92,7.58,7.67,7.67,7.67,0,3,10.0,Green,Colombia,7.83,"July 27th, 2022",2022,13.3,Washed / Wet,2.0,Huila,10.0,10.0,Caturra,1550.0,2023_fatihb,Specialty
7.75,7.58,7.67,7.58,7.67,0,2,10.0,Green,Costa Rica,7.92,"April 19th, 2023",2022 / 2023,9.5,Washed / Wet,0.0,Tarrazu,10.0,10.0,Caturra,1850.0,2023_fatihb,Specialty
7.67,7.58,7.83,7.58,7.67,0,0,10.0,Green,Guatemala,7.83,"November 15th, 2022",2021,11.9,Natural / Dry,0.0,New Oriente,10.0,10.0,Gesha,1900.0,2023_fatihb,Specialty
7.75,7.58,7.58,7.75,7.67,0,2,10.0,Green,Guatemala,7.83,"April 17th, 2023",2022 / 2023,10.0,Washed / Wet,1.0,Atitlán,10.0,10.0,Bourbon,1600.0,2023_fatihb,Specialty
